Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,987,1,630.0,2278.919939723402,206.73078599998007,60004.318464000105,76827.21580547112,5.207055903811113,0.005275639213587754,630,730,800,860,1000,1300,45000,51000,60000,60000,60000
GET,/post-detail,3093,3,600.0,2438.9455152719006,202.26208999997652,60004.20394399998,86357.29485935984,16.31755208762692,0.01582691764076326,600,720,780,830,980,1300,46000,52000,60000,60000,60000
,Aggregated,4080,4,610.0,2400.2334458928844,202.26208999997652,60004.318464000105,84051.85661764706,21.524607991438035,0.021102556854351015,610,720,790,840,990,1300,46000,52000,60000,60000,60000
