Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,877,186,2500.0,9481.65676514369,356.9966539998859,67303.8317039991,60582.28734321551,4.62562282715447,0.9810328915059652,2500,2700,4300,10000,49000,60000,60000,61000,67000,67000,67000
GET,/post-detail,2874,673,2500.0,9201.738004608937,274.8902650000673,67294.93840299983,66190.65692414752,15.158540484882494,3.5496512687285726,2500,2600,10000,10000,42000,60000,60000,60000,67000,67000,67000
,Aggregated,3751,859,2500.0,9267.184219748626,274.8902650000673,67303.8317039991,64879.395894428155,19.784163312036963,4.530684160234538,2500,2600,10000,10000,44000,60000,60000,61000,67000,67000,67000
