Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,775,5,720.0,3082.909688645164,264.5019270003104,60014.15979399963,76359.0193548387,4.088823450204989,0.026379506130354773,720,840,920,960,1100,3900,55000,59000,60000,60000,60000
GET,/post-detail,2444,28,700.0,3667.6531013715235,260.96793899978366,60015.569105000395,85401.04050736497,12.894302596517413,0.14772523432998672,700,810,880,940,1100,40000,57000,60000,60000,60000,60000
,Aggregated,3219,33,710.0,3526.8714471736616,260.96793899978366,60015.569105000395,83224.10158434296,16.983126046722404,0.1741047404603415,710,810,900,950,1100,38000,56000,60000,60000,60000,60000
